school,student,test,motive,M,m,N.m,n.m,w
109,7490,0.227927066,-1.14941379,500,100,216,139,7.769784173
109,7491,1.323066163,1.856010816,500,100,216,139,7.769784173
109,7492,0.589322553,0.325515759,500,100,216,139,7.769784173
109,7493,0.910460392,0.464719029,500,100,216,139,7.769784173
109,7494,0.287630666,0.156954492,500,100,216,139,7.769784173
109,7495,0.730422682,0.306192178,500,100,216,139,7.769784173
109,7496,0.14149417,-1.264555674,500,100,216,139,7.769784173
109,7497,0.506878908,-0.951633882,500,100,216,139,7.769784173
109,7498,0.789691898,-0.042220023,500,100,216,139,7.769784173
109,7499,0.703111306,0.679907089,500,100,216,139,7.769784173
109,7500,0.653381546,-0.164201529,500,100,216,139,7.769784173
109,7501,0.872081848,-1.152888493,500,100,216,139,7.769784173
109,7502,0.182888369,0.251507119,500,100,216,139,7.769784173
109,7503,0.370564596,-2.09097049,500,100,216,139,7.769784173
109,7504,0.073820168,-1.551112243,500,100,216,139,7.769784173
109,7505,0.905073379,-0.410736002,500,100,216,139,7.769784173
109,7506,0.715387991,0.254351279,500,100,216,139,7.769784173
109,7507,0.908033042,1.954598219,500,100,216,139,7.769784173
109,7508,0.490428727,-1.094320762,500,100,216,139,7.769784173
109,7509,0.637515418,0.451919621,500,100,216,139,7.769784173
109,7510,0.506082192,-1.509302624,500,100,216,139,7.769784173
109,7511,0.566631821,0.24001913,500,100,216,139,7.769784173
109,7512,0.8773134,-0.350414864,500,100,216,139,7.769784173
109,7513,0.784200593,0.867862266,500,100,216,139,7.769784173
109,7514,0.84001415,0.015932594,500,100,216,139,7.769784173
109,7515,0.729246718,0.960955038,500,100,216,139,7.769784173
109,7516,0.750591461,0.873488997,500,100,216,139,7.769784173
109,7517,0.133158348,-1.140908819,500,100,216,139,7.769784173
109,7518,0.633458573,0.089111078,500,100,216,139,7.769784173
109,7519,0.997650212,1.277168295,500,100,216,139,7.769784173
109,7520,0.958856496,0.407907733,500,100,216,139,7.769784173
109,7521,0.704464805,0.896198906,500,100,216,139,7.769784173
109,7522,0.647991018,-0.156664824,500,100,216,139,7.769784173
109,7523,0.623696346,0.05928689,500,100,216,139,7.769784173
109,7524,0.640341802,-0.301551937,500,100,216,139,7.769784173
109,7525,0.515730968,-1.057023135,500,100,216,139,7.769784173
109,7526,1.116292515,1.100097943,500,100,216,139,7.769784173
109,7527,1.040827808,0.404489614,500,100,216,139,7.769784173
109,7528,0.728256393,2.320407957,500,100,216,139,7.769784173
109,7529,0.555651246,0.604936703,500,100,216,139,7.769784173
109,7530,0.739921912,-0.281091998,500,100,216,139,7.769784173
109,7531,0.754437419,0.851063292,500,100,216,139,7.769784173
109,7532,1.074351593,1.0259055,500,100,216,139,7.769784173
109,7533,0.538368471,0.072616094,500,100,216,139,7.769784173
109,7534,0.577933117,-0.251989643,500,100,216,139,7.769784173
109,7535,0.394442448,-1.080894406,500,100,216,139,7.769784173
109,7536,0.863676606,0.606641175,500,100,216,139,7.769784173
109,7537,0.885977408,0.215095095,500,100,216,139,7.769784173
109,7538,0.752997703,-0.229086869,500,100,216,139,7.769784173
109,7539,0.409217753,-1.013442388,500,100,216,139,7.769784173
109,7540,0.387429588,-0.898898672,500,100,216,139,7.769784173
109,7541,0.661366829,-0.513100647,500,100,216,139,7.769784173
109,7542,0.636934605,-0.037369463,500,100,216,139,7.769784173
109,7543,0.598626615,-0.176732991,500,100,216,139,7.769784173
109,7544,1.188974107,1.414410654,500,100,216,139,7.769784173
109,7545,0.265002179,-1.840758486,500,100,216,139,7.769784173
109,7546,0.582889066,-0.732512336,500,100,216,139,7.769784173
109,7547,0.792473855,-0.811656663,500,100,216,139,7.769784173
109,7548,0.622703786,-0.602826812,500,100,216,139,7.769784173
109,7549,0.184314267,-1.614376927,500,100,216,139,7.769784173
109,7550,0.280268398,-0.268918832,500,100,216,139,7.769784173
109,7551,0.750762381,-0.606250222,500,100,216,139,7.769784173
109,7552,0.597363109,-0.20885386,500,100,216,139,7.769784173
109,7553,0.77790504,-0.107237062,500,100,216,139,7.769784173
109,7554,0.799433127,0.856221063,500,100,216,139,7.769784173
109,7555,0.682853805,1.168736244,500,100,216,139,7.769784173
109,7556,0.801926788,-0.101712491,500,100,216,139,7.769784173
109,7557,0.697620922,-0.260258367,500,100,216,139,7.769784173
109,7558,0.469361241,-0.222520914,500,100,216,139,7.769784173
109,7559,0.412118446,-0.661520602,500,100,216,139,7.769784173
109,7560,0.856301102,0.061926838,500,100,216,139,7.769784173
109,7561,0.752807538,0.123155132,500,100,216,139,7.769784173
109,7562,0.380276827,-0.458363996,500,100,216,139,7.769784173
109,7563,1.377683736,1.312184713,500,100,216,139,7.769784173
109,7564,0.798072044,-1.102795084,500,100,216,139,7.769784173
109,7565,0.877203237,0.753081973,500,100,216,139,7.769784173
109,7566,0.68169669,-0.07417084,500,100,216,139,7.769784173
109,7567,0.997865838,2.039608119,500,100,216,139,7.769784173
109,7568,1.371115139,2.002081607,500,100,216,139,7.769784173
109,7569,1.166540756,0.762375651,500,100,216,139,7.769784173
109,7570,0.423919119,-0.898563245,500,100,216,139,7.769784173
109,7571,0.647773216,-0.040294361,500,100,216,139,7.769784173
109,7572,0.88583532,1.601258695,500,100,216,139,7.769784173
109,7573,0.592298671,-0.103171597,500,100,216,139,7.769784173
109,7574,0.42380476,-1.43409354,500,100,216,139,7.769784173
109,7575,0.952130915,-0.768589426,500,100,216,139,7.769784173
109,7576,0.984123806,1.157837993,500,100,216,139,7.769784173
109,7577,0.684874099,0.710277968,500,100,216,139,7.769784173
109,7578,0.638892395,1.591427055,500,100,216,139,7.769784173
109,7579,0.418400961,-0.846373013,500,100,216,139,7.769784173
109,7580,0.683693259,-0.583624303,500,100,216,139,7.769784173
109,7581,0.949894538,1.004730539,500,100,216,139,7.769784173
109,7582,1.039116808,1.219100134,500,100,216,139,7.769784173
109,7583,0.601368239,-0.076132345,500,100,216,139,7.769784173
109,7584,0.855657508,-0.126173217,500,100,216,139,7.769784173
109,7585,0.463619748,-1.192242844,500,100,216,139,7.769784173
109,7586,0.323159088,-1.20658731,500,100,216,139,7.769784173
109,7587,0.530033242,-0.867535825,500,100,216,139,7.769784173
109,7588,0.670045223,-0.216450667,500,100,216,139,7.769784173
109,7589,0.240193528,-0.844969333,500,100,216,139,7.769784173
109,7590,1.121805758,2.407969162,500,100,216,139,7.769784173
109,7591,0.560038368,0.5429897,500,100,216,139,7.769784173
109,7592,0.714074341,-0.721648377,500,100,216,139,7.769784173
109,7593,0.071012174,-2.012910041,500,100,216,139,7.769784173
109,7594,0.864829757,0.968748746,500,100,216,139,7.769784173
109,7595,0.978780757,-0.091153809,500,100,216,139,7.769784173
109,7596,0.433313661,-0.151054527,500,100,216,139,7.769784173
109,7597,0.701123654,0.783052597,500,100,216,139,7.769784173
109,7598,0.399335885,-0.002680053,500,100,216,139,7.769784173
109,7599,0.451338163,1.955602318,500,100,216,139,7.769784173
109,7600,0.585968951,-0.338624117,500,100,216,139,7.769784173
109,7601,0.811849091,-0.934501664,500,100,216,139,7.769784173
109,7602,0.424631211,-0.970344167,500,100,216,139,7.769784173
109,7603,0.489986045,-1.662507665,500,100,216,139,7.769784173
109,7604,0.526965896,0.000367209,500,100,216,139,7.769784173
446,29387,-0.345838533,0.518675332,500,100,245,64,19.140625
446,29388,-1.301477566,-0.656769655,500,100,245,64,19.140625
446,29389,-0.245283574,0.005005915,500,100,245,64,19.140625
446,29390,-0.925812492,-0.045431057,500,100,245,64,19.140625
446,29391,-2.212782222,-1.613576292,500,100,245,64,19.140625
446,29392,-0.640633729,0.085262044,500,100,245,64,19.140625
446,29393,-0.941745944,-0.562160914,500,100,245,64,19.140625
446,29394,-0.792525096,-0.111162758,500,100,245,64,19.140625
446,29395,0.014007726,1.132429758,500,100,245,64,19.140625
446,29396,-0.343628547,0.404405401,500,100,245,64,19.140625
446,29397,0.919509663,1.785185298,500,100,245,64,19.140625
446,29398,-0.702966026,0.226697053,500,100,245,64,19.140625
446,29399,0.844660875,1.851138417,500,100,245,64,19.140625
446,29400,0.20784447,0.889377866,500,100,245,64,19.140625
446,29401,-0.139540521,0.347851868,500,100,245,64,19.140625
446,29402,-1.184739977,-0.674081552,500,100,245,64,19.140625
446,29403,-0.98883393,-0.36322729,500,100,245,64,19.140625
446,29404,-0.31941883,-0.19075855,500,100,245,64,19.140625
446,29405,-0.172773689,0.546022084,500,100,245,64,19.140625
446,29406,0.63857438,1.485085889,500,100,245,64,19.140625
446,29407,-1.840698115,-1.502422762,500,100,245,64,19.140625
446,29408,-1.601802643,-0.925952597,500,100,245,64,19.140625
446,29409,0.393900101,1.111093393,500,100,245,64,19.140625
446,29410,-1.098750311,-0.648237562,500,100,245,64,19.140625
446,29411,-1.119358135,-0.857864637,500,100,245,64,19.140625
446,29412,-0.027981321,0.107486278,500,100,245,64,19.140625
446,29413,-1.804051297,-1.288456905,500,100,245,64,19.140625
446,29414,-0.771619845,0.212480708,500,100,245,64,19.140625
446,29415,0.703872561,1.378178644,500,100,245,64,19.140625
446,29416,-1.247270164,-1.02817872,500,100,245,64,19.140625
446,29417,-1.381909035,-1.312550789,500,100,245,64,19.140625
446,29418,0.228876664,0.786709439,500,100,245,64,19.140625
446,29419,-0.803464717,-0.301015522,500,100,245,64,19.140625
446,29420,-1.138819803,-1.060292624,500,100,245,64,19.140625
446,29421,-0.132986066,0.906951371,500,100,245,64,19.140625
446,29422,-0.174662882,0.417405866,500,100,245,64,19.140625
446,29423,-1.221048644,-0.955756016,500,100,245,64,19.140625
446,29424,-0.411046343,0.149498103,500,100,245,64,19.140625
446,29425,-0.404535994,-0.245106627,500,100,245,64,19.140625
446,29426,-0.649604142,-0.160408977,500,100,245,64,19.140625
446,29427,-1.147273766,-0.696841712,500,100,245,64,19.140625
446,29428,-0.881528404,-0.482658745,500,100,245,64,19.140625
446,29429,0.107551623,0.686657999,500,100,245,64,19.140625
446,29430,-0.628458442,-0.317729375,500,100,245,64,19.140625
446,29431,1.340259119,2.559104065,500,100,245,64,19.140625
446,29432,0.083066371,0.42523627,500,100,245,64,19.140625
446,29433,-0.399784854,-0.182151115,500,100,245,64,19.140625
446,29434,-0.485874013,0.084104452,500,100,245,64,19.140625
446,29435,-1.311697674,-1.048838244,500,100,245,64,19.140625
446,29436,-1.184409922,-0.683546476,500,100,245,64,19.140625
446,29437,-0.999461874,-0.684223958,500,100,245,64,19.140625
446,29438,-0.001713544,0.503528696,500,100,245,64,19.140625
446,29439,-0.963076338,-0.664792821,500,100,245,64,19.140625
446,29440,-0.071714878,0.19587489,500,100,245,64,19.140625
446,29441,-0.676922938,-0.205293802,500,100,245,64,19.140625
446,29442,0.423443806,1.445259387,500,100,245,64,19.140625
446,29443,0.136492163,0.483127579,500,100,245,64,19.140625
446,29444,-1.051120911,-0.643671218,500,100,245,64,19.140625
446,29445,-0.619786507,-0.136681177,500,100,245,64,19.140625
446,29446,-1.049685859,-0.92360731,500,100,245,64,19.140625
446,29447,-1.250070029,-0.863466521,500,100,245,64,19.140625
446,29448,-0.244915536,0.747669382,500,100,245,64,19.140625
446,29449,-0.25946127,0.440159039,500,100,245,64,19.140625
446,29450,-1.307298001,-0.744977614,500,100,245,64,19.140625
379,24823,0.985247905,0.297662268,500,100,244,158,7.721518987
379,24824,0.613021287,1.423143021,500,100,244,158,7.721518987
379,24825,0.42957033,-0.185197875,500,100,244,158,7.721518987
379,24826,0.678055376,-0.338014449,500,100,244,158,7.721518987
379,24827,0.653370665,-0.165352184,500,100,244,158,7.721518987
379,24828,0.053371674,-1.274323072,500,100,244,158,7.721518987
379,24829,0.255074464,-1.398950708,500,100,244,158,7.721518987
379,24830,0.585689218,0.335286286,500,100,244,158,7.721518987
379,24831,1.413924221,1.325323471,500,100,244,158,7.721518987
379,24832,1.279451183,1.83396584,500,100,244,158,7.721518987
379,24833,0.485261089,-0.37474663,500,100,244,158,7.721518987
379,24834,0.314445476,0.168300862,500,100,244,158,7.721518987
379,24835,0.338805067,-0.189886667,500,100,244,158,7.721518987
379,24836,0.239237036,-0.267740727,500,100,244,158,7.721518987
379,24837,-0.081195924,-2.696310297,500,100,244,158,7.721518987
379,24838,0.266849798,0.358241272,500,100,244,158,7.721518987
379,24839,0.583129233,0.514883389,500,100,244,158,7.721518987
379,24840,0.723705605,0.562803684,500,100,244,158,7.721518987
379,24841,0.745681888,1.074406355,500,100,244,158,7.721518987
379,24842,0.609318367,0.49811146,500,100,244,158,7.721518987
379,24843,1.138955042,0.5729328,500,100,244,158,7.721518987
379,24844,0.294614722,-0.401248241,500,100,244,158,7.721518987
379,24845,0.493402312,-0.299351034,500,100,244,158,7.721518987
379,24846,0.536200058,-0.970147924,500,100,244,158,7.721518987
379,24847,0.728071914,0.615929701,500,100,244,158,7.721518987
379,24848,0.279920745,-0.822311411,500,100,244,158,7.721518987
379,24849,0.375483375,-0.187951542,500,100,244,158,7.721518987
379,24850,0.965465599,1.157046393,500,100,244,158,7.721518987
379,24851,1.102259696,1.745381215,500,100,244,158,7.721518987
379,24852,0.450027615,-0.937239985,500,100,244,158,7.721518987
379,24853,0.501941835,0.437560394,500,100,244,158,7.721518987
379,24854,0.281377065,-0.302412634,500,100,244,158,7.721518987
379,24855,0.837657119,0.495141278,500,100,244,158,7.721518987
379,24856,0.607896817,-0.172427923,500,100,244,158,7.721518987
379,24857,0.415957928,0.721823234,500,100,244,158,7.721518987
379,24858,0.151169978,-1.885600135,500,100,244,158,7.721518987
379,24859,0.690065735,0.061518209,500,100,244,158,7.721518987
379,24860,0.853865391,0.870971942,500,100,244,158,7.721518987
379,24861,0.412326259,0.414336368,500,100,244,158,7.721518987
379,24862,-0.03034024,-1.660365256,500,100,244,158,7.721518987
379,24863,1.157624472,1.996891043,500,100,244,158,7.721518987
379,24864,0.81291737,1.241775797,500,100,244,158,7.721518987
379,24865,0.345070348,-0.573846038,500,100,244,158,7.721518987
379,24866,0.986067697,1.19318892,500,100,244,158,7.721518987
379,24867,0.366753759,-0.207143803,500,100,244,158,7.721518987
379,24868,-0.117824183,-0.77625176,500,100,244,158,7.721518987
379,24869,0.027975107,-0.38369959,500,100,244,158,7.721518987
379,24870,0.251429009,-0.594923654,500,100,244,158,7.721518987
379,24871,1.141631649,0.116088994,500,100,244,158,7.721518987
379,24872,1.0278118,0.184278332,500,100,244,158,7.721518987
379,24873,0.640589992,0.55933473,500,100,244,158,7.721518987
379,24874,0.302041524,-0.429253498,500,100,244,158,7.721518987
379,24875,0.755305712,0.534581754,500,100,244,158,7.721518987
379,24876,0.69791934,0.43009071,500,100,244,158,7.721518987
379,24877,0.506854297,0.095280209,500,100,244,158,7.721518987
379,24878,1.088735208,1.311644903,500,100,244,158,7.721518987
379,24879,0.917434201,1.325246827,500,100,244,158,7.721518987
379,24880,0.305639567,-1.247551155,500,100,244,158,7.721518987
379,24881,0.588967941,-0.554207903,500,100,244,158,7.721518987
379,24882,1.162047457,1.096627316,500,100,244,158,7.721518987
379,24883,0.215552484,-1.109402142,500,100,244,158,7.721518987
379,24884,0.899818888,1.246926331,500,100,244,158,7.721518987
379,24885,1.412535475,2.012543068,500,100,244,158,7.721518987
379,24886,0.68217277,0.461070465,500,100,244,158,7.721518987
379,24887,0.726950965,0.417755759,500,100,244,158,7.721518987
379,24888,0.688116279,0.019765002,500,100,244,158,7.721518987
379,24889,0.854790885,0.741133287,500,100,244,158,7.721518987
379,24890,0.317086584,-0.150243129,500,100,244,158,7.721518987
379,24891,0.456854076,-0.801367291,500,100,244,158,7.721518987
379,24892,0.001818606,-1.203592756,500,100,244,158,7.721518987
379,24893,0.742317272,0.326110651,500,100,244,158,7.721518987
379,24894,0.492907687,-0.637474368,500,100,244,158,7.721518987
379,24895,1.05180099,1.821192813,500,100,244,158,7.721518987
379,24896,0.208992456,-0.9360505,500,100,244,158,7.721518987
379,24897,0.30333875,-0.034678172,500,100,244,158,7.721518987
379,24898,0.162690353,-0.410630971,500,100,244,158,7.721518987
379,24899,0.531944194,0.418770797,500,100,244,158,7.721518987
379,24900,1.357686416,1.592961926,500,100,244,158,7.721518987
379,24901,0.775169382,1.283900477,500,100,244,158,7.721518987
379,24902,0.543472994,-0.559463527,500,100,244,158,7.721518987
379,24903,1.072589607,1.622620488,500,100,244,158,7.721518987
379,24904,0.444609244,-1.460808929,500,100,244,158,7.721518987
379,24905,0.147484084,-0.871865795,500,100,244,158,7.721518987
379,24906,0.508100287,-0.207174687,500,100,244,158,7.721518987
379,24907,0.463070359,-0.414203793,500,100,244,158,7.721518987
379,24908,0.650421314,0.445931737,500,100,244,158,7.721518987
379,24909,0.379413935,-0.625432399,500,100,244,158,7.721518987
379,24910,0.051967023,-1.403045632,500,100,244,158,7.721518987
379,24911,-0.310009776,-2.642597863,500,100,244,158,7.721518987
379,24912,0.895104381,1.157552088,500,100,244,158,7.721518987
379,24913,0.896646415,1.131445859,500,100,244,158,7.721518987
379,24914,0.294437051,-0.682446232,500,100,244,158,7.721518987
379,24915,0.588990331,0.015031855,500,100,244,158,7.721518987
379,24916,0.332180871,-0.413888371,500,100,244,158,7.721518987
379,24917,0.044965011,-1.519370548,500,100,244,158,7.721518987
379,24918,1.285652717,2.238850098,500,100,244,158,7.721518987
379,24919,0.04241872,-0.162256554,500,100,244,158,7.721518987
379,24920,0.401277695,0.342400222,500,100,244,158,7.721518987
379,24921,0.7492347,1.49389016,500,100,244,158,7.721518987
379,24922,0.281502793,0.595756549,500,100,244,158,7.721518987
379,24923,0.703833078,-0.280481679,500,100,244,158,7.721518987
379,24924,1.018702619,0.509130894,500,100,244,158,7.721518987
379,24925,0.518193859,-0.065876264,500,100,244,158,7.721518987
379,24926,1.385728318,1.482237604,500,100,244,158,7.721518987
379,24927,0.665763816,-0.237107084,500,100,244,158,7.721518987
379,24928,0.265790656,-0.687659854,500,100,244,158,7.721518987
379,24929,0.217434386,-0.927052133,500,100,244,158,7.721518987
379,24930,-0.026885629,-1.89404357,500,100,244,158,7.721518987
379,24931,0.747518493,0.353527253,500,100,244,158,7.721518987
379,24932,0.787800316,0.19826758,500,100,244,158,7.721518987
379,24933,0.754260001,1.014337795,500,100,244,158,7.721518987
379,24934,0.469622255,-0.401599025,500,100,244,158,7.721518987
379,24935,0.368851186,-0.34215588,500,100,244,158,7.721518987
379,24936,0.477355542,-0.338408161,500,100,244,158,7.721518987
379,24937,0.094552595,-1.34956943,500,100,244,158,7.721518987
379,24938,0.36994331,0.838892268,500,100,244,158,7.721518987
379,24939,0.504661948,1.096038781,500,100,244,158,7.721518987
379,24940,-0.347177069,-2.32970094,500,100,244,158,7.721518987
379,24941,0.97647377,1.203061517,500,100,244,158,7.721518987
379,24942,0.90987886,0.401656907,500,100,244,158,7.721518987
379,24943,0.799935118,-0.219712998,500,100,244,158,7.721518987
